A,N,D 
14,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
14,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
15,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
15,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
15,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
15,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
16,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
16,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
16,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
16,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
17,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
17,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
17,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
17,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
18,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
18,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
18,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
18,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
19,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
19,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
19,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
19,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
20,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
20,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
20,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
20,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
21,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
21,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
21,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
21,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
22,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
22,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
22,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
22,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
23,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
23,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
23,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
23,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
24,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
24,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
24,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
24,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
25,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
25,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
25,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
25,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
26,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
26,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
26,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
26,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
27,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
27,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
27,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
27,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
28,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
28,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
28,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
28,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
29,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
29,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
29,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
29,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
30,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
30,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
30,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
30,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
31,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
31,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
31,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
31,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
32,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
32,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
32,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
32,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
33,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
33,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
33,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
33,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
34,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
34,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
34,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
34,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
35,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
35,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
35,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
35,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
36,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
36,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
36,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
36,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
37,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
37,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
37,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
37,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
38,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
38,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
38,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
38,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
39,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
39,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
39,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
39,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
40,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
40,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
40,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
40,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
41,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
41,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
41,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
41,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
42,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
42,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
42,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
42,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
43,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
43,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
43,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
43,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
44,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
44,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
44,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
44,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
45,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
45,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
45,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
45,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
46,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
46,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
46,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
46,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
47,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
47,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
47,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
47,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
48,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
48,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
48,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
48,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
49,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
49,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
49,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
49,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
50,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
50,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
50,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
50,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
51,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
51,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
51,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
51,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
52,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
52,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
52,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
52,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
53,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
53,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
53,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
53,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
54,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
54,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
54,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
54,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
55,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
55,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
55,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
55,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
56,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
56,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
56,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
56,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
57,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
57,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
57,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
57,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
58,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
58,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
58,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
58,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
59,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
59,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
59,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
59,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
60,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
60,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
60,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
60,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
61,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
61,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
61,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
61,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
62,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
62,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
62,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
62,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
63,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
63,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
63,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
63,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
64,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
64,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
64,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
64,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
65,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
65,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
65,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
65,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
66,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
66,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
66,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
66,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
67,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
67,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
67,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
67,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
68,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
68,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
68,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
68,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
69,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
69,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
69,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
69,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
70,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
70,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
70,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
70,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
71,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
71,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
71,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
71,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
72,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
72,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
72,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
72,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
73,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
73,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
73,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
73,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
74,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
74,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
74,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
74,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
75,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
75,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
75,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
75,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
76,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
76,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
76,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
76,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
77,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
77,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
77,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
77,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
78,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
78,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
78,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
78,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
79,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
79,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
79,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
79,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
80,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
80,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
80,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
80,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
81,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
81,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
81,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
81,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
82,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
82,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
82,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
82,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
83,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
83,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
83,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
83,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
84,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
84,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
84,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
84,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
85,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
85,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
85,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
85,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
86,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
86,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
86,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
86,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
87,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
87,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
87,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
87,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
88,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
88,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
88,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
88,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
89,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
89,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
89,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
89,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
90,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
90,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
90,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
90,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
91,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
91,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
91,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
91,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
92,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
92,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
92,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
92,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
93,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
93,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
93,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
93,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
94,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
94,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
94,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
94,"[1, 1]",[0.78248238 0.43415683],0,1,1,[0.38248238 0.03415683]
95,"[0, 0]",[0.38248238 0.03415683],0,0,0,[0.38248238 0.03415683]
95,"[0, 1]",[0.38248238 0.03415683],1,0,1,[0.38248238 0.43415683]
95,"[1, 0]",[0.38248238 0.43415683],1,0,1,[0.78248238 0.43415683]
